CustomerId,CreditScore,Region,Gender,Age,ACCT_OPN_DATE,M_Minus_one_Bal,Total_FD_Amt,HasCrCard,Last_Login_Date,EstimatedSalary,Acct_Cls_Flag,Current_balance,M_Minus_two_Bal,Acct_vintage,Login_vintage,CreditScore_buckets,Age_buckets,Churn
15675190,623,South,Male,21,2022-10-08,19748,180000,1,2023-08-08,135851.3,0,338553,231642,317,13,b.580-660,a.18-30,0
15660390,544,South,Female,33,2023-02-08,215979,180000,1,2023-08-08,124113.04,0,141706,80735,194,13,a.<580,b.30-40,0
15768574,671,North,Male,58,2023-07-08,98964,180000,0,2023-07-08,21768.21,0,65803,41970,44,44,c.660-720,c.40-60,0
15670345,785,Western,Female,33,2023-02-08,233740,180000,1,2023-07-08,191961.83,0,49523,246392,194,44,d.720-800,b.30-40,1
15683363,540,North,Male,39,2023-07-08,367647,180000,1,2023-06-08,108419.41,0,387619,164749,44,74,a.<580,b.30-40,0
15776947,637,North,Male,43,2022-12-08,88938,180000,0,2023-07-08,12156.93,1,143805,165872,256,44,b.580-660,c.40-60,0
15760924,575,North,Male,41,2023-06-08,51401,180000,1,2023-07-08,126307.25,0,368481,243191,74,44,a.<580,c.40-60,0
15700263,569,South,Male,66,2023-06-08,218184,180000,1,2023-05-08,130784.2,1,402354,85516,74,105,a.<580,d.60+,0
15567839,501,South,Male,42,2022-11-08,253913,180000,0,2023-06-08,91429.74,0,226905,239087,286,74,a.<580,c.40-60,1
15714397,621,Western,Female,30,2023-06-08,259877,180000,1,2023-07-08,165257.31,0,69578,158660,74,44,b.580-660,a.18-30,1
15810944,586,South,Female,35,2023-01-08,341189,180000,0,2023-06-08,70760.69,0,236295,168691,225,74,b.580-660,b.30-40,0
15759184,705,South,Male,34,2023-01-08,66530,180000,0,2023-08-08,2498.67,0,38773,138345,225,13,c.660-720,b.30-40,1
15670343,576,North,Male,19,2023-02-08,48243,180000,0,2023-06-08,72306.07,0,22766,288267,194,74,a.<580,a.18-30,1
15705458,550,North,Male,39,2023-06-08,190562,180000,1,2023-08-08,195638.13,0,11875,10550,74,13,a.<580,b.30-40,0
15688760,522,Western,Female,37,2023-05-08,144750,180000,1,2023-06-08,129107.59,0,196985,247725,105,74,a.<580,b.30-40,0
15691874,687,South,Female,34,2022-11-08,124797,180000,1,2023-06-08,198929.84,0,456498,73276,286,74,c.660-720,b.30-40,0
15718572,600,Western,Male,57,2022-11-08,290730,180000,1,2023-05-08,103548.25,0,477709,223618,286,105,b.580-660,c.40-60,0
15701301,646,South,Female,42,2023-05-08,192698,180000,0,2023-06-08,67124.48,1,428644,279882,105,74,b.580-660,c.40-60,0
15662901,656,South,Male,37,2023-06-08,363607,180000,0,2023-07-08,67840.81,0,147861,145154,74,44,b.580-660,b.30-40,0
15571689,740,South,Female,37,2023-03-08,95722,180000,0,2023-06-08,27528.4,0,11267,185396,166,74,d.720-800,b.30-40,1
15686964,675,South,Female,34,2022-10-08,160650,180000,1,2023-06-08,146230.63,0,338250,97877,317,74,c.660-720,b.30-40,0
15728362,671,South,Female,29,2023-05-08,346536,180000,1,2023-08-08,158043.11,0,135631,85589,105,13,c.660-720,a.18-30,0
15674148,579,North,Male,33,2023-02-08,188849,180000,0,2023-05-08,94993.04,1,304222,91943,194,105,a.<580,b.30-40,0
15692819,665,Western,Male,32,2023-07-08,386522,180000,0,2023-08-08,11865.76,0,199555,163214,44,13,c.660-720,b.30-40,0
15648455,647,Western,Male,51,2023-04-08,9724,180000,0,2023-06-08,29883.63,0,145079,95842,135,74,b.580-660,c.40-60,0
15758013,698,South,Male,37,2023-03-08,356411,180000,0,2023-06-08,25017.28,0,378852,252713,166,74,c.660-720,b.30-40,0
15583863,681,Western,Male,49,2022-12-08,238542,180000,1,2023-07-08,187280.51,1,168064,77027,256,44,c.660-720,c.40-60,0
15723217,616,South,Male,37,2022-11-08,64454,180000,1,2023-05-08,111312.96,0,228556,256356,286,105,b.580-660,b.30-40,0
15806837,669,South,Male,37,2023-04-08,36026,180000,1,2023-06-08,132540.33,0,462077,2222,135,74,c.660-720,b.30-40,0
15583680,615,North,Male,41,2023-04-08,383929,180000,1,2023-07-08,149278.96,0,476718,290292,135,44,b.580-660,c.40-60,0
15626485,601,South,Female,26,2022-12-08,290932,180000,0,2023-05-08,23703.52,0,312317,111491,256,105,b.580-660,a.18-30,0
15606841,823,South,Male,38,2023-07-08,273763,180000,1,2023-05-08,156603.7,0,378705,253112,44,105,e.800+,b.30-40,0
15776733,638,Western,Female,37,2023-01-08,126470,180000,1,2023-05-08,158610.89,0,29983,12028,225,105,b.580-660,b.30-40,0
15718507,647,Western,Male,37,2023-05-08,315681,180000,1,2023-07-08,149517.71,1,291888,80337,105,44,b.580-660,b.30-40,0
15654489,843,South,Female,38,2022-12-08,73307,180000,0,2023-06-08,10804.04,0,381999,189972,256,74,e.800+,b.30-40,0
15715907,699,South,Male,64,2022-11-08,76391,180000,0,2023-06-08,27980.8,1,193625,59655,286,74,c.660-720,d.60+,0
15798084,688,South,Male,26,2023-08-08,86863,180000,1,2023-08-08,105784.85,0,240161,245116,13,13,c.660-720,a.18-30,0
15678284,651,South,Male,35,2023-01-08,209262,180000,1,2023-05-08,129451.29,1,407874,246286,225,105,b.580-660,b.30-40,0
15659194,628,South,Male,30,2022-12-08,119645,180000,0,2023-05-08,13126.9,0,202916,292468,256,105,b.580-660,a.18-30,0
15575243,764,South,Female,39,2023-07-08,181633,180000,1,2023-07-08,187905.12,0,201014,136216,44,44,d.720-800,b.30-40,0
15641366,599,Western,Male,61,2023-07-08,275388,180000,0,2023-06-08,90389.61,1,308396,71953,44,74,b.580-660,d.60+,0
15664808,790,North,Female,37,2023-05-08,313899,180000,0,2023-07-08,98897.32,0,310606,276708,105,44,d.720-800,b.30-40,0
15623220,723,North,Female,45,2023-04-08,22798,180000,0,2023-06-08,37214.39,0,286569,112220,135,74,d.720-800,c.40-60,0
15618816,670,Western,Female,40,2023-06-08,240626,180000,0,2023-07-08,69850.04,0,287407,157460,74,44,c.660-720,b.30-40,0
15618363,659,Western,Male,29,2022-11-08,44266,180000,0,2023-08-08,84133.48,0,305029,47437,286,13,b.580-660,a.18-30,0
15577359,767,North,Male,47,2023-03-08,399140,180000,1,2023-06-08,121964.46,1,136023,298462,166,74,d.720-800,c.40-60,1
15706899,559,South,Male,34,2023-04-08,364107,180000,0,2023-06-08,66721.98,0,112710,235379,135,74,a.<580,b.30-40,1
15640268,652,North,Male,71,2023-04-08,304201,180000,1,2023-06-08,120107.1,0,397948,140041,135,74,b.580-660,d.60+,0
15624744,622,Western,Male,42,2022-11-08,181363,180000,0,2023-06-08,72155.85,1,493223,217370,286,74,b.580-660,c.40-60,0
15733872,791,Western,Female,33,2022-10-08,370902,180000,0,2023-07-08,54019.93,1,415150,115912,317,44,d.720-800,b.30-40,0
15673342,703,South,Male,36,2023-06-08,78202,180000,1,2023-07-08,108790.95,0,351902,126347,74,44,c.660-720,b.30-40,0
15660505,735,Western,Male,46,2023-06-08,329841,180000,1,2023-06-08,114371.33,1,102216,216450,74,74,d.720-800,c.40-60,1
15655961,756,Western,Male,27,2023-07-08,355911,180000,0,2023-07-08,93302.29,0,361809,12177,44,44,d.720-800,a.18-30,0
15623536,646,Western,Male,39,2023-08-08,324098,180000,1,2023-06-08,171519.06,0,489665,297209,13,74,b.580-660,b.30-40,0
15811978,693,Western,Male,46,2023-06-08,222115,180000,0,2023-08-08,62368.33,0,171253,38633,74,13,c.660-720,c.40-60,0
15661412,715,South,Male,32,2022-12-08,230776,180000,1,2023-08-08,187051.23,0,58185,39557,256,13,c.660-720,b.30-40,0
15683276,610,North,Female,37,2022-10-08,205764,180000,1,2023-08-08,129563.86,0,444949,160534,317,13,b.580-660,b.30-40,0
15759690,751,South,Male,42,2023-04-08,310191,180000,0,2023-07-08,81442.6,0,316313,278389,135,44,d.720-800,c.40-60,0
15653952,581,Western,Female,38,2023-05-08,29437,180000,0,2023-06-08,32919.42,0,320032,146979,105,74,b.580-660,b.30-40,0
15641312,615,South,Male,36,2023-02-08,267311,180000,0,2023-08-08,27011.8,1,351010,172037,194,13,b.580-660,b.30-40,0
15793883,798,South,Male,28,2023-05-08,166692,180000,0,2023-08-08,2305.27,0,342149,219921,105,13,d.720-800,a.18-30,0
15597885,772,South,Male,43,2023-02-08,388574,180000,0,2023-07-08,57675.88,0,217168,60547,194,44,d.720-800,c.40-60,0
15797692,659,South,Female,33,2023-01-08,82699,180000,1,2023-06-08,136540.09,0,195231,253826,225,74,b.580-660,b.30-40,0
15658052,626,South,Female,44,2022-10-08,192922,180000,0,2023-07-08,20063.63,1,353484,87529,317,44,b.580-660,c.40-60,0
15746805,597,South,Male,33,2022-11-08,298519,180000,0,2023-07-08,49374.82,0,366073,184403,286,44,b.580-660,b.30-40,0
15766378,714,Western,Female,45,2022-11-08,28580,180000,1,2023-08-08,164117.69,0,461405,172188,286,13,c.660-720,c.40-60,0
15580366,566,Western,Male,54,2023-04-08,26696,180000,1,2023-08-08,172601.62,0,368534,190337,135,13,a.<580,c.40-60,0
15655007,758,South,Female,33,2023-01-08,368486,180000,0,2023-08-08,82996.47,0,434876,288282,225,13,d.720-800,b.30-40,0
15769703,550,Western,Female,45,2022-12-08,359913,180000,0,2023-07-08,97623.42,1,31180,298899,256,44,a.<580,c.40-60,1
15642093,646,South,Male,30,2023-01-08,218324,180000,1,2023-08-08,153566.97,0,498818,185752,225,13,b.580-660,a.18-30,0
15772618,665,South,Male,25,2023-01-08,278122,180000,1,2023-06-08,112256.57,0,370790,62603,225,74,c.660-720,a.18-30,0
15711977,695,South,Male,36,2023-04-08,190680,180000,1,2023-07-08,100940.91,0,367362,251573,135,44,c.660-720,b.30-40,0
15634602,619,South,Female,42,2023-06-08,57181,180000,1,2023-05-08,101348.88,1,439066,90190,74,105,b.580-660,c.40-60,0
15797227,754,South,Male,28,2022-12-08,126915,180000,0,2023-06-08,52615.62,0,294337,71519,256,74,d.720-800,a.18-30,0
15785170,850,Western,Female,32,2023-08-08,56018,180000,1,2023-07-08,175094.62,0,111200,283545,13,44,e.800+,b.30-40,0
15627251,520,South,Male,34,2023-04-08,262743,180000,1,2023-07-08,193209.11,0,149178,293758,135,44,a.<580,b.30-40,1
15625713,679,North,Female,39,2023-01-08,230753,180000,0,2023-06-08,6075.36,0,358740,21262,225,74,c.660-720,b.30-40,0
15806027,556,South,Female,52,2022-11-08,64654,180000,1,2023-07-08,175149.2,1,211701,14516,286,44,a.<580,c.40-60,0
15693162,694,South,Female,29,2023-03-08,286589,180000,1,2023-07-08,112317.89,0,217428,263482,166,44,c.660-720,a.18-30,1
15689633,845,North,Female,38,2023-06-08,124827,180000,1,2023-07-08,179631.85,0,183318,184389,74,44,e.800+,b.30-40,0
15661591,413,Western,Male,39,2023-07-08,97598,180000,1,2023-05-08,158891.79,0,137590,217564,44,105,a.<580,b.30-40,0
15800961,627,Western,Male,52,2023-07-08,28466,180000,1,2023-06-08,177238.35,0,23703,92468,44,74,b.580-660,c.40-60,1
15726945,677,South,Female,72,2022-12-08,225463,180000,1,2023-07-08,153604.44,0,484945,15444,256,44,c.660-720,d.60+,0
15761654,726,North,Male,30,2022-12-08,162774,180000,1,2023-07-08,147822.44,0,431552,33999,256,44,d.720-800,a.18-30,0
15800268,825,Western,Male,37,2023-02-08,251382,180000,0,2023-08-08,52301.15,0,374765,14807,194,13,e.800+,b.30-40,0
15700511,708,Western,Male,42,2022-11-08,312313,180000,1,2023-08-08,104804.74,0,322003,233721,286,13,c.660-720,c.40-60,0
15632051,550,Western,Female,42,2022-10-08,68228,180000,0,2023-08-08,63092.65,1,334155,288008,317,13,a.<580,c.40-60,0
15711309,574,Western,Male,33,2023-05-08,43973,180000,1,2023-05-08,193131.42,0,105693,232030,105,105,a.<580,b.30-40,0
15779103,527,Western,Female,39,2022-11-08,358397,180000,0,2023-07-08,94711.43,0,78812,44243,286,44,a.<580,b.30-40,0
15698184,484,South,Female,50,2023-06-08,236598,180000,0,2023-06-08,48170.57,0,330114,181010,74,74,a.<580,c.40-60,0
15758750,564,South,Male,31,2023-08-08,206714,180000,0,2023-07-08,87060.77,0,151504,171723,13,44,a.<580,b.30-40,1
15799031,523,South,Male,39,2023-05-08,140899,180000,0,2023-05-08,6726.53,0,35231,235761,105,105,a.<580,b.30-40,1
15685536,552,South,Female,34,2023-03-08,289784,180000,0,2023-07-08,1351.41,0,491599,165381,166,44,a.<580,b.30-40,0
15765266,615,South,Male,32,2023-07-08,351711,180000,0,2023-08-08,2139.25,0,328388,127230,44,13,b.580-660,b.30-40,0
15687719,532,North,Female,37,2023-03-08,200884,180000,0,2023-06-08,6761.84,0,339778,98430,166,74,a.<580,b.30-40,0
15580623,573,North,Male,28,2022-12-08,294825,180000,0,2023-06-08,77660.03,0,320026,166798,256,74,a.<580,a.18-30,0
15621870,739,North,Female,40,2022-12-08,333291,180000,1,2023-07-08,167030.51,0,312621,248848,256,44,d.720-800,b.30-40,0
15618171,669,South,Female,33,2022-11-08,46054,180000,1,2023-06-08,107221.03,0,172934,11858,286,74,c.660-720,b.30-40,0
15572360,683,South,Male,30,2022-10-08,318512,180000,0,2023-06-08,79240.9,0,481044,258018,317,74,c.660-720,a.18-30,0
15766896,750,South,Male,37,2023-05-08,170679,180000,0,2023-06-08,16870.2,0,360438,277751,105,74,d.720-800,b.30-40,0
15654456,511,Western,Male,48,2023-02-08,303757,180000,0,2023-08-08,88307.87,1,18726,92297,194,13,a.<580,c.40-60,1
15688071,609,North,Male,53,2022-10-08,220662,180000,1,2023-08-08,154642.91,0,290996,89441,317,13,b.580-660,c.40-60,0
15726490,782,North,Male,52,2023-04-08,234677,180000,0,2023-08-08,52759.82,1,286955,223181,135,13,d.720-800,c.40-60,0
15718789,604,South,Male,30,2023-03-08,374706,180000,0,2023-06-08,75786.55,0,199447,118347,166,74,b.580-660,a.18-30,0
15736963,623,South,Male,43,2023-07-08,160391,180000,1,2023-05-08,146379.3,0,378068,74498,44,105,b.580-660,c.40-60,0
15625706,693,Western,Male,45,2023-06-08,293432,180000,0,2023-08-08,23140.28,1,263406,262222,74,13,c.660-720,c.40-60,0
15801994,775,South,Male,31,2022-11-08,19767,180000,1,2023-05-08,169278.51,0,402989,109821,286,105,d.720-800,b.30-40,0
15784491,725,South,Female,31,2023-02-08,247743,180000,0,2023-08-08,61326.43,0,305783,299048,194,13,d.720-800,b.30-40,0
15707473,850,Western,Female,48,2023-02-08,46794,180000,1,2023-07-08,111755.8,0,44523,79169,194,44,e.800+,c.40-60,0
15598157,728,South,Male,34,2023-04-08,2226,180000,0,2023-08-08,88680.65,0,150652,33634,135,13,d.720-800,b.30-40,0
15708504,790,Western,Male,50,2022-12-08,78784,180000,1,2023-05-08,176471.78,1,199163,116297,256,105,d.720-800,c.40-60,0
15751158,571,South,Female,42,2023-04-08,162989,180000,0,2023-07-08,55558.51,1,316434,299209,135,44,a.<580,c.40-60,0
15610765,559,South,Male,29,2023-07-08,167503,180000,1,2023-08-08,155639.76,0,113311,289078,44,13,a.<580,a.18-30,1
15656597,432,Western,Male,38,2023-06-08,83620,180000,0,2023-06-08,71856.3,0,108379,31280,74,74,a.<580,b.30-40,0
15565996,653,South,Male,44,2022-12-08,286104,180000,1,2023-06-08,154639.72,0,181063,46998,256,74,b.580-660,c.40-60,0
15729832,658,South,Male,29,2023-05-08,209786,180000,0,2023-06-08,20207.02,0,399347,106198,105,74,b.580-660,a.18-30,0
15757588,526,South,Male,30,2022-11-08,222653,180000,1,2023-05-08,100995.68,0,407069,162900,286,105,a.<580,a.18-30,0
15654379,588,North,Male,59,2023-04-08,186417,180000,0,2023-08-08,27435.41,0,139396,109239,135,13,b.580-660,c.40-60,0
15643671,696,Western,Male,49,2023-03-08,222409,180000,1,2023-08-08,152450.84,1,18268,60840,166,13,c.660-720,c.40-60,1
15677020,570,South,Female,58,2022-12-08,130301,180000,1,2023-06-08,116503.92,1,322491,232014,256,74,a.<580,c.40-60,0
15585280,649,South,Female,36,2023-06-08,257689,180000,0,2023-07-08,75035.48,0,270540,132176,74,44,b.580-660,b.30-40,0
15726487,431,South,Male,63,2023-02-08,299186,180000,1,2023-06-08,168008.17,0,344353,184795,194,74,a.<580,d.60+,0
15762793,850,Western,Female,36,2023-08-08,327301,180000,0,2023-06-08,99019.65,0,57799,206832,13,74,e.800+,b.30-40,1
15774551,772,North,Male,36,2023-05-08,243686,180000,1,2023-08-08,186948.35,0,317930,51880,105,13,d.720-800,b.30-40,0
15617454,684,South,Female,25,2023-07-08,3709,180000,1,2023-08-08,144978.47,0,28770,36253,44,13,c.660-720,a.18-30,0
15739803,686,North,Male,34,2022-11-08,104314,180000,1,2023-07-08,127569.8,0,213836,4192,286,44,c.660-720,b.30-40,0
15621353,645,North,Female,37,2023-01-08,298637,180000,0,2023-08-08,13589.93,0,144960,225389,225,13,b.580-660,b.30-40,1
15711921,695,South,Male,29,2023-03-08,224654,180000,0,2023-06-08,6770.44,0,100439,197610,166,74,c.660-720,a.18-30,1
15673837,617,North,Male,61,2023-05-08,226996,180000,0,2023-06-08,38129.22,0,158697,172318,105,74,b.580-660,d.60+,1
15711251,514,South,Male,45,2023-07-08,196310,180000,0,2023-08-08,60375.18,0,241211,7542,44,13,a.<580,c.40-60,0
15746726,438,Western,Male,31,2022-12-08,355287,180000,0,2023-08-08,44937.01,0,170193,90187,256,13,a.<580,b.30-40,0
15690678,530,South,Female,33,2023-04-08,284189,180000,1,2023-07-08,172930.28,0,146971,115121,135,44,a.<580,b.30-40,0
15610446,714,South,Female,51,2023-04-08,130676,180000,0,2023-07-08,5862.53,1,65440,171204,135,44,c.660-720,c.40-60,1
15621205,578,South,Male,34,2023-04-08,64193,180000,0,2023-07-08,74858.3,0,94992,94305,135,44,a.<580,b.30-40,0
15692207,609,South,Female,53,2023-02-08,311973,180000,1,2023-06-08,124218.27,0,286121,31452,194,74,b.580-660,c.40-60,0
15640454,693,Western,Male,40,2023-08-08,319127,180000,0,2023-06-08,27345.18,1,184453,262599,13,74,c.660-720,b.30-40,1
15751561,498,Western,Male,61,2023-01-08,13321,180000,1,2023-06-08,187247.56,1,116292,156590,225,74,a.<580,d.60+,0
15772030,662,North,Male,33,2023-05-08,351770,180000,0,2023-07-08,68064.83,0,51574,193236,105,44,c.660-720,b.30-40,1
15725906,665,North,Female,51,2022-12-08,344199,180000,0,2023-08-08,38928.48,1,451731,276608,256,13,c.660-720,c.40-60,0
15640580,650,South,Female,47,2022-11-08,207566,180000,1,2023-07-08,187943.6,0,266075,281943,286,44,b.580-660,c.40-60,0
15603925,779,North,Female,26,2023-04-08,371357,180000,0,2023-08-08,38296.21,0,97521,63818,135,13,d.720-800,a.18-30,0
15721935,521,South,Male,25,2023-01-08,93478,180000,1,2023-07-08,157878.67,0,56260,212646,225,44,a.<580,a.18-30,1
15741988,492,Western,Female,52,2022-12-08,316174,180000,0,2023-08-08,10014.72,1,498313,13856,256,13,a.<580,c.40-60,0
15647898,610,North,Female,50,2023-03-08,47989,180000,1,2023-08-08,184758.17,1,26015,267320,166,13,b.580-660,c.40-60,1
15731569,850,South,Male,81,2023-03-08,32187,180000,0,2023-05-08,44827.47,0,377490,43639,166,105,e.800+,d.60+,0
15716994,559,North,Male,24,2023-05-08,48101,180000,0,2023-08-08,85891.02,1,84781,255107,105,13,a.<580,a.18-30,0
15784042,624,South,Male,55,2023-01-08,329606,180000,0,2023-07-08,95022.02,1,67825,242290,225,44,b.580-660,c.40-60,1
15628007,653,South,Male,33,2023-07-08,252148,180000,0,2023-08-08,53379.52,0,97724,126790,44,13,b.580-660,b.30-40,1
15766746,835,South,Male,35,2023-02-08,328924,180000,0,2023-07-08,28707.69,0,403259,59319,194,44,e.800+,b.30-40,0
15656613,646,South,Female,34,2023-05-08,105106,180000,1,2023-08-08,130500.65,0,102545,98757,105,13,b.580-660,b.30-40,0
15667632,703,South,Female,42,2023-01-08,166740,180000,0,2023-06-08,72500.68,0,388181,51956,225,74,c.660-720,c.40-60,0
15717700,683,North,Male,34,2022-11-08,127696,180000,0,2023-07-08,25339.29,0,318453,82947,286,44,c.660-720,b.30-40,0
15677336,557,Western,Male,57,2023-07-08,286663,180000,1,2023-06-08,132370.75,1,152220,58867,44,74,a.<580,c.40-60,0
15813946,637,Western,Male,51,2023-07-08,324564,180000,0,2023-06-08,55266.96,1,309604,115811,44,74,b.580-660,c.40-60,0
15746569,589,South,Male,38,2023-04-08,367586,180000,0,2023-05-08,95483.48,1,54669,255851,135,105,b.580-660,b.30-40,1
15664772,489,Western,Male,28,2023-07-08,51553,190000,1,2023-05-08,167973.63,0,381829,211510,44,105,a.<580,a.18-30,0
15599024,506,North,Male,32,2022-12-08,356377,190000,1,2023-05-08,182692.8,0,5491,299041,256,105,a.<580,b.30-40,1
15782875,663,South,Male,33,2023-03-08,352264,190000,0,2023-08-08,28531.81,0,129550,77683,166,13,c.660-720,b.30-40,0
15797389,604,North,Male,23,2022-11-08,364844,190000,0,2023-08-08,7267.25,0,382962,219048,286,13,b.580-660,a.18-30,0
15780770,445,South,Male,31,2023-01-08,321057,190000,1,2023-08-08,175893.53,0,452809,107768,225,13,a.<580,b.30-40,0
15658972,699,South,Female,40,2022-12-08,225121,190000,1,2023-07-08,102085.35,0,252531,220345,256,44,c.660-720,b.30-40,0
15673908,602,Western,Female,42,2023-02-08,268754,190000,1,2023-07-08,131886.46,0,257348,190704,194,44,b.580-660,c.40-60,0
15634262,709,Western,Male,34,2023-04-08,372307,190000,0,2023-08-08,21521.38,0,375481,252317,135,13,c.660-720,b.30-40,0
15569274,678,Western,Male,49,2023-06-08,370719,190000,1,2023-07-08,195053.58,1,320862,184483,74,44,c.660-720,c.40-60,0
15582033,753,Western,Male,44,2023-05-08,12490,190000,0,2023-06-08,15523.09,1,165361,277246,105,74,d.720-800,c.40-60,0
15731267,797,South,Male,37,2023-04-08,384598,190000,0,2023-07-08,85801.77,0,194921,29421,135,44,d.720-800,b.30-40,0
15811314,589,Western,Female,36,2022-11-08,178249,190000,1,2023-06-08,136329.96,0,381181,68395,286,74,b.580-660,b.30-40,0
15606397,577,Western,Female,44,2023-07-08,330968,190000,0,2023-05-08,44719.5,1,303749,13289,44,105,a.<580,c.40-60,0
15738828,730,Western,Male,45,2023-02-08,272045,190000,1,2023-07-08,162478.11,0,389634,67606,194,44,d.720-800,c.40-60,0
15619653,666,South,Male,47,2023-06-08,273113,190000,0,2023-06-08,35046.97,1,95951,193243,74,74,c.660-720,c.40-60,1
15683977,687,North,Female,72,2023-04-08,311219,190000,0,2023-06-08,50267.69,0,252880,157821,135,74,c.660-720,d.60+,0
15812917,653,North,Male,35,2023-02-08,70673,190000,0,2023-08-08,23864.21,0,462381,85044,194,13,b.580-660,b.30-40,0
15737310,633,South,Male,29,2022-10-08,273141,190000,1,2023-07-08,184654.87,0,157135,198973,317,44,b.580-660,a.18-30,1
15808930,531,South,Female,37,2023-07-08,266855,190000,0,2023-08-08,4606.97,0,42941,281181,44,13,a.<580,b.30-40,1
15772601,845,Western,Female,41,2023-06-08,273099,190000,1,2023-07-08,199761.29,0,309262,157124,74,44,e.800+,c.40-60,0
15668009,747,North,Male,37,2023-07-08,192839,190000,1,2023-07-08,180551.76,0,324265,276385,44,44,d.720-800,b.30-40,0
15718852,794,South,Male,56,2022-11-08,87239,190000,0,2023-06-08,71776.76,0,3948,158811,286,74,d.720-800,c.40-60,1
15789669,510,South,Male,65,2023-06-08,131325,190000,0,2023-08-08,48071.61,0,111593,292539,74,13,a.<580,d.60+,1
15809320,845,North,Female,52,2023-08-08,137853,190000,0,2023-08-08,31726.76,1,384631,287296,13,13,e.800+,c.40-60,0
15609704,608,South,Female,33,2023-04-08,365693,190000,0,2023-08-08,79304.38,1,362699,181246,135,13,b.580-660,b.30-40,0
15703437,726,South,Male,34,2023-05-08,60319,190000,1,2023-06-08,196288.46,0,171297,135384,105,74,d.720-800,b.30-40,0
15799720,569,North,Male,43,2022-12-08,151106,190000,1,2023-06-08,178187.28,0,149924,8081,256,74,a.<580,c.40-60,0
15808851,511,Western,Female,75,2022-11-08,16716,190000,1,2023-07-08,105425.18,0,140985,117736,286,44,a.<580,d.60+,0
15609083,544,South,Female,26,2023-02-08,269980,190000,1,2023-07-08,100200.4,1,141084,141612,194,44,a.<580,a.18-30,1
15761132,682,North,Male,46,2023-01-08,365146,190000,0,2023-08-08,62615.35,0,53673,168960,225,13,c.660-720,c.40-60,1
15603851,704,South,Male,32,2023-01-08,321256,190000,1,2023-06-08,184464.7,1,457627,103839,225,74,c.660-720,b.30-40,0
15781875,850,North,Male,33,2023-05-08,307603,190000,1,2023-08-08,136539.13,0,98402,10710,105,13,e.800+,b.30-40,0
15777586,784,North,Female,42,2023-06-08,307527,190000,0,2023-06-08,6409.55,0,453852,238424,74,74,d.720-800,c.40-60,0
15788539,501,South,Female,34,2023-05-08,13083,190000,0,2023-07-08,9249.36,0,91999,234702,105,44,a.<580,b.30-40,0
15638463,681,Western,Female,48,2022-12-08,157135,190000,1,2023-05-08,163581.67,0,322719,218406,256,105,c.660-720,c.40-60,0
15785559,678,South,Male,43,2023-07-08,265627,190000,1,2023-06-08,111032.79,1,389032,44590,44,74,c.660-720,c.40-60,0
15665283,610,South,Female,57,2023-01-08,41815,190000,1,2023-07-08,113228.82,1,366605,260172,225,44,b.580-660,c.40-60,0
15602647,729,Western,Male,39,2023-02-08,87097,190000,1,2023-07-08,184977.2,1,194259,290493,194,44,d.720-800,b.30-40,0
15726289,645,South,Male,25,2023-08-08,173700,190000,0,2023-07-08,42669.37,0,109220,243798,13,44,b.580-660,a.18-30,1
15789815,503,South,Female,28,2023-03-08,260403,190000,1,2023-06-08,125918.17,0,258785,205436,166,74,a.<580,a.18-30,0
15706904,750,South,Male,43,2023-02-08,174019,190000,0,2023-07-08,74564.41,0,374279,71551,194,44,d.720-800,c.40-60,0
15749119,710,South,Female,31,2023-05-08,180149,190000,1,2023-06-08,112289.06,0,354071,23773,105,74,c.660-720,b.30-40,0
15700965,724,South,Female,32,2023-02-08,251821,190000,1,2023-07-08,150026.79,0,8056,69109,194,44,d.720-800,b.30-40,1
15801414,767,South,Female,35,2023-06-08,269573,190000,1,2023-07-08,144251.38,0,31375,245534,74,44,d.720-800,b.30-40,1
15780140,435,Western,Male,32,2023-06-08,128045,190000,0,2023-08-08,5907.11,0,82594,144552,74,13,a.<580,b.30-40,1
15762605,685,South,Male,58,2023-07-08,340082,190000,1,2023-06-08,154181.41,0,12659,285619,44,74,c.660-720,c.40-60,1
15701524,709,South,Male,36,2023-08-08,200802,190000,0,2023-07-08,46811.77,0,63808,114215,13,44,c.660-720,b.30-40,1
15631681,807,North,Female,43,2023-08-08,77974,190000,0,2023-06-08,85523.24,0,201574,299024,13,74,e.800+,c.40-60,0
15777994,718,South,Female,39,2023-05-08,196610,190000,1,2023-08-08,145355.11,0,495351,239798,105,13,c.660-720,b.30-40,0
15618437,567,North,Male,34,2022-10-08,387188,190000,1,2023-06-08,161571.79,0,98126,89429,317,74,a.<580,b.30-40,0
15742511,514,South,Male,35,2023-05-08,3770,190000,0,2023-06-08,10008.68,0,324004,60787,105,74,a.<580,b.30-40,0
15654562,850,North,Female,45,2023-03-08,35190,190000,0,2023-06-08,5669.31,1,65620,229113,166,74,e.800+,c.40-60,0
15757140,787,South,Male,51,2023-08-08,236842,190000,1,2023-07-08,142538.31,0,276756,207955,13,44,d.720-800,c.40-60,0
15763327,835,South,Male,32,2022-12-08,55510,190000,0,2023-08-08,27548.06,0,162093,273178,256,13,e.800+,b.30-40,0
15740846,556,South,Male,40,2023-03-08,331418,190000,0,2023-06-08,95124.4,0,406882,298736,166,74,a.<580,b.30-40,0
