CustomerId,CreditScore,Region,Gender,Age,ACCT_OPN_DATE,M_Minus_one_Bal,Total_FD_Amt,HasCrCard,Last_Login_Date,EstimatedSalary,Acct_Cls_Flag,Current_balance,M_Minus_two_Bal
15742369,667,North,Male,31,08-03-2023,72628,90000,0,08-07-2023,20346.69,0,20777,105656
15761713,678,South,Female,43,08-01-2023,266750,90000,1,08-06-2023,110405.9,0,298812,219224
15640078,660,Western,Male,39,08-03-2023,227892,90000,1,08-08-2023,173683.0,1,77649,101296
15814846,691,South,Male,52,08-05-2023,155461,90000,1,08-05-2023,175843.68,1,390332,48103
15648461,688,North,Male,37,08-01-2023,368776,90000,1,08-08-2023,113926.31,0,110296,139486
15740476,659,Western,Female,32,08-05-2023,228588,90000,1,08-06-2023,174652.51,0,234557,30553
15809817,593,North,Male,43,08-10-2022,305590,90000,0,08-05-2023,53478.02,0,446114,73588
15646082,676,South,Female,34,08-12-2022,56944,90000,0,08-06-2023,91817.38,1,252949,253551
15566139,526,South,Female,37,08-03-2023,72700,90000,0,08-08-2023,62830.97,0,152196,4535
15713483,793,North,Male,52,08-06-2023,160523,90000,1,08-06-2023,159123.82,1,29768,121944
15694381,631,South,Male,51,08-12-2022,131730,90000,1,08-06-2023,171587.9,0,422360,241837
15585928,821,Western,Female,31,08-06-2023,93409,90000,0,08-07-2023,25445.0,0,159854,76502
15689344,615,North,Male,42,08-04-2023,56021,90000,1,08-07-2023,120321.09,0,111014,267607
15755242,682,South,Female,46,08-06-2023,65413,90000,1,08-06-2023,114442.66,0,478462,62901
15787026,627,Western,Male,27,08-08-2023,393490,90000,0,08-07-2023,77027.34,0,236812,214893
15750671,512,North,Male,31,08-02-2023,76153,90000,1,08-07-2023,168462.26,0,298858,282803
15803801,454,South,Male,34,08-04-2023,50062,90000,1,08-07-2023,198817.72,0,138731,185161
15793854,723,South,Male,42,08-06-2023,102568,90000,0,08-08-2023,17512.53,0,324227,102411
15656454,654,South,Male,37,08-02-2023,197046,90000,0,08-06-2023,47046.72,0,482271,245754
15785326,639,North,Female,35,08-03-2023,27310,90000,0,08-07-2023,59653.03,0,463823,77874
15636551,711,South,Female,29,08-05-2023,174346,90000,0,08-06-2023,31811.44,0,282584,120275
15613787,505,North,Male,35,08-12-2022,372265,90000,0,08-07-2023,91092.84,0,379363,103409
15671609,701,South,Male,44,08-01-2023,44928,90000,0,08-05-2023,23425.78,0,65212,175486
15717898,542,North,Male,32,08-06-2023,382042,90000,1,08-07-2023,159737.56,0,150643,233088
15591577,584,South,Male,35,08-05-2023,210081,90000,1,08-06-2023,105443.47,0,173880,174964
15670866,693,South,Male,31,08-06-2023,295034,90000,1,08-05-2023,107759.31,0,352407,200765
15645543,636,South,Female,34,08-05-2023,144055,90000,0,08-08-2023,44756.25,0,369343,61753
15626414,703,South,Male,44,08-02-2023,242624,90000,1,08-07-2023,151516.7,0,485761,220310
15581323,488,Western,Male,28,08-01-2023,300476,90000,1,08-06-2023,106799.49,0,80860,118785
15684512,818,Western,Female,72,08-12-2022,158049,90000,0,08-05-2023,63729.72,0,121170,64593
15733460,622,North,Male,36,08-11-2022,355150,90000,1,08-06-2023,104852.6,0,165938,158456
15807245,699,Western,Female,41,08-07-2023,39938,90000,0,08-05-2023,94142.35,0,293125,93876
15664521,659,North,Male,31,08-01-2023,174855,90000,1,08-06-2023,104533.51,0,92305,272225
15719606,657,South,Male,50,08-11-2022,331506,90000,0,08-08-2023,37171.46,0,130866,65458
15621834,700,North,Female,43,08-08-2023,357974,90000,0,08-07-2023,59475.35,0,345169,240321
15628155,410,South,Female,35,08-01-2023,74005,90000,1,08-07-2023,109733.73,0,122012,288845
15605455,664,South,Male,40,08-11-2022,395032,90000,1,08-08-2023,194767.3,0,73230,258731
15595713,548,North,Male,33,08-02-2023,198101,90000,0,08-06-2023,31728.35,0,343934,281627
15575409,581,Western,Male,31,08-02-2023,87695,90000,1,08-08-2023,107137.3,0,159105,144679
15734999,634,North,Male,36,08-06-2023,128777,90000,0,08-06-2023,15887.68,0,478673,260853
15779985,750,Western,Female,37,08-07-2023,65629,90000,0,08-08-2023,27366.77,0,158519,132899
15612207,840,Western,Female,51,08-07-2023,76526,90000,0,08-08-2023,36687.11,1,412704,156912
15662865,658,North,Male,36,08-07-2023,283010,90000,0,08-06-2023,84927.42,0,247715,224983
15747795,593,Western,Female,38,08-04-2023,170100,90000,1,08-08-2023,154071.27,0,380849,262225
15587676,699,South,Male,30,08-11-2022,295681,90000,1,08-06-2023,108162.13,0,235292,99499
15750867,489,Western,Female,46,08-12-2022,161329,90000,1,08-06-2023,147222.95,1,445911,85637
15793042,629,South,Male,39,08-06-2023,374210,90000,0,08-06-2023,82774.07,0,445208,276790
15774696,640,Western,Female,75,08-07-2023,141264,90000,1,08-08-2023,113428.77,0,188820,2905
15584190,704,South,Male,36,08-01-2023,237459,90000,1,08-08-2023,100601.73,0,117948,185249
15670619,631,South,Female,33,08-12-2022,239002,90000,1,08-07-2023,117374.22,0,490326,212701
15717560,580,South,Male,50,08-08-2023,303202,90000,0,08-06-2023,57541.08,1,417750,24013
15756481,636,South,Female,39,08-05-2023,23655,90000,1,08-07-2023,184691.77,0,280330,182775
15708693,759,South,Female,33,08-06-2023,340962,90000,0,08-06-2023,56583.88,0,108860,82272
15761286,696,Western,Female,66,08-01-2023,80129,90000,1,08-06-2023,174027.3,0,205937,62660
15639117,624,North,Female,34,08-02-2023,155609,90000,0,08-08-2023,582.59,1,314795,27679
15660535,680,South,Female,47,08-03-2023,337637,90000,1,08-06-2023,179843.33,0,350215,9542
15695174,654,South,Male,29,08-04-2023,340049,90000,1,08-06-2023,146715.07,0,460009,286250
15656286,794,South,Male,33,08-08-2023,213580,90000,1,08-08-2023,178122.71,0,100176,185077
15698816,721,North,Female,33,08-04-2023,200093,90000,1,08-06-2023,103931.49,0,274747,139885
15653306,679,Western,Female,32,08-08-2023,174543,90000,1,08-07-2023,159584.81,0,470059,95131
15732266,553,Western,Male,53,08-03-2023,89311,90000,1,08-08-2023,165378.66,1,489304,256938
15696605,571,South,Male,49,08-04-2023,196793,90000,0,08-05-2023,523.0,0,341023,166494
15579287,581,South,Male,35,08-04-2023,372801,90000,0,08-07-2023,86383.82,0,96126,54846
15790717,695,North,Male,35,08-01-2023,299156,90000,1,08-08-2023,160387.98,0,182492,132532
15654700,523,South,Female,40,08-06-2023,165682,90000,1,08-07-2023,128702.1,1,222495,79348
15588219,850,South,Female,38,08-07-2023,122303,90000,0,08-06-2023,29333.01,0,470061,207887
15641136,629,South,Male,32,08-06-2023,339522,90000,0,08-06-2023,77965.44,0,278213,74783
15716728,513,North,Female,42,08-10-2022,293446,90000,0,08-06-2023,73151.25,0,138902,102246
15604217,726,South,Male,34,08-11-2022,54506,90000,0,08-08-2023,14121.61,0,96281,97145
15779064,677,South,Male,27,08-06-2023,39026,90000,0,08-06-2023,20092.89,0,87372,103241
15800736,601,North,Female,42,08-04-2023,254123,90000,1,08-08-2023,199242.65,0,205427,33939
15632118,698,North,Male,45,08-03-2023,21974,90000,1,08-07-2023,141970.02,1,134973,204081
15595350,661,South,Male,31,08-05-2023,134939,90000,0,08-05-2023,65567.91,0,106414,194948
15789714,691,North,Male,21,08-05-2023,315756,90000,1,08-06-2023,104648.58,0,327671,84164
15601383,744,North,Male,44,08-03-2023,87201,90000,0,08-08-2023,82290.81,0,86541,2494
15814116,583,South,Male,42,08-01-2023,198384,90000,1,08-08-2023,144039.05,0,93775,152529
15703394,633,North,Male,27,08-05-2023,126992,90000,0,08-06-2023,44008.91,0,173076,259894
15646091,560,North,Female,43,08-04-2023,5088,90000,1,08-06-2023,123181.44,1,334335,144502
15568595,544,South,Male,64,08-11-2022,37809,100000,1,08-08-2023,124341.49,0,424006,174636
15665802,642,North,Female,36,08-02-2023,216620,100000,0,08-06-2023,97938.59,0,424886,240879
15794178,657,South,Male,34,08-05-2023,388512,100000,1,08-06-2023,153895.46,0,495903,141950
15710726,573,South,Male,52,08-12-2022,31806,100000,1,08-07-2023,178229.04,0,396273,73576
15633516,526,South,Male,42,08-07-2023,345079,100000,1,08-08-2023,168486.02,0,93139,169921
15753639,608,South,Male,37,08-03-2023,157721,100000,1,08-08-2023,160593.41,0,285266,64865
15608653,521,North,Female,34,08-01-2023,187309,100000,0,08-07-2023,20243.97,1,261619,248394
15783691,722,North,Female,35,08-07-2023,65203,100000,1,08-05-2023,125240.8,0,314331,202384
15641175,701,Western,Male,63,08-05-2023,392021,100000,1,08-06-2023,144727.45,1,243917,2032
15585768,582,Western,Male,41,08-02-2023,165786,100000,1,08-06-2023,178074.04,0,481698,119116
15812191,553,South,Male,33,08-04-2023,249893,100000,0,08-07-2023,94440.45,0,332701,127758
15808784,835,South,Male,28,08-06-2023,216496,100000,1,08-07-2023,154559.28,0,454079,182977
15741049,577,South,Male,29,08-01-2023,62652,100000,0,08-05-2023,55473.15,0,402021,289526
15780746,705,South,Male,61,08-04-2023,9819,100000,1,08-06-2023,191313.7,0,28466,234323
15649060,727,Western,Female,31,08-05-2023,79319,100000,0,08-08-2023,60212.51,0,405161,11639
15711521,609,South,Male,39,08-05-2023,76302,100000,1,08-05-2023,138399.67,0,238703,131521
15610557,695,North,Female,35,08-01-2023,197059,100000,1,08-06-2023,127977.66,0,170449,162461
15732020,610,Western,Male,57,08-02-2023,176575,100000,1,08-08-2023,186612.47,0,142727,277334
15662426,649,North,Male,32,08-07-2023,79493,100000,0,08-06-2023,91167.19,1,11979,75024
15574119,598,North,Female,64,08-07-2023,63119,100000,1,08-07-2023,152273.57,0,289828,263303
15765518,643,South,Female,51,08-06-2023,363495,100000,0,08-06-2023,34967.75,1,136594,33071
15697100,772,Western,Female,48,08-02-2023,293424,100000,1,08-07-2023,184564.67,1,214025,49279
15739931,523,South,Male,34,08-06-2023,241140,100000,0,08-06-2023,51358.66,0,357111,195352
15600357,495,South,Male,40,08-07-2023,372078,100000,1,08-06-2023,150720.39,0,51470,233035
15785350,528,North,Male,23,08-01-2023,56244,100000,1,08-08-2023,170262.97,0,148400,107237
15792679,575,South,Male,24,08-06-2023,87649,100000,1,08-08-2023,119927.81,0,435704,92139
15627741,631,Western,Male,29,08-06-2023,171121,100000,0,08-07-2023,31613.35,0,21677,119631
15707242,504,North,Male,40,08-03-2023,344487,100000,1,08-06-2023,146703.36,0,56526,146976
15614054,665,South,Male,36,08-07-2023,328278,100000,1,08-07-2023,121505.61,0,238965,219926
15704081,595,Western,Male,30,08-11-2022,349765,100000,0,08-06-2023,57862.88,0,192096,50968
15677796,766,Western,Male,47,08-11-2022,35319,100000,1,08-08-2023,169935.46,1,74634,62281
15718839,850,Western,Female,38,08-06-2023,184074,100000,0,08-06-2023,23974.85,0,140881,11636
15735222,705,North,Female,23,08-03-2023,268075,100000,0,08-06-2023,73131.73,0,135945,16716
15594456,740,North,Male,56,08-04-2023,128247,100000,0,08-07-2023,85016.64,1,20594,205389
15773071,780,North,Male,33,08-02-2023,277387,100000,1,08-07-2023,154598.56,0,81279,123600
15790599,756,Western,Male,39,08-03-2023,300260,100000,1,08-05-2023,109098.39,0,49414,59552
15777033,524,South,Male,29,08-01-2023,378458,100000,1,08-06-2023,105448.74,0,119971,155278
15584091,742,Western,Male,36,08-06-2023,297743,100000,0,08-06-2023,47271.61,1,14552,120849
15570134,683,South,Female,35,08-02-2023,306775,100000,0,08-05-2023,37976.36,0,357112,119572
15583668,726,South,Female,42,08-06-2023,196539,100000,1,08-06-2023,175161.05,0,472471,93277
15789546,639,North,Male,28,08-12-2022,333458,100000,1,08-06-2023,126561.07,0,155136,244163
15769346,587,South,Female,36,08-07-2023,160436,100000,0,08-07-2023,44688.08,0,338531,265113
15622117,625,North,Female,31,08-12-2022,16128,100000,1,08-07-2023,151843.54,0,384256,69581
15795738,789,South,Male,31,08-04-2023,342853,100000,1,08-07-2023,172832.9,0,476093,110977
15742609,600,Western,Male,28,08-06-2023,54403,100000,0,08-08-2023,59905.29,0,59520,65519
15671139,694,North,Male,39,08-08-2023,315753,100000,1,08-08-2023,102284.2,0,404871,237901
15626882,662,North,Male,37,08-03-2023,310838,100000,0,08-07-2023,48233.75,0,468381,143808
15798341,544,South,Male,38,08-12-2022,202218,100000,0,08-07-2023,98208.62,0,84036,184829
15628972,699,Western,Male,32,08-07-2023,374837,100000,1,08-08-2023,127443.82,1,319090,237051
15718231,537,South,Male,28,08-08-2023,292376,100000,1,08-05-2023,189839.93,0,255857,248343
15714874,850,South,Female,42,08-05-2023,249128,100000,1,08-05-2023,176883.42,0,132076,3240
15723818,453,South,Female,37,08-04-2023,286499,100000,0,08-07-2023,8949.2,0,475167,28064
15623560,668,South,Female,35,08-02-2023,236473,100000,0,08-08-2023,53994.64,0,134794,114740
15753102,752,North,Male,44,08-02-2023,38134,100000,1,08-05-2023,178722.24,0,161717,155625
15806403,650,South,Male,37,08-11-2022,267371,100000,0,08-07-2023,17974.08,0,476745,244359
15721116,597,North,Male,24,08-08-2023,148894,100000,1,08-06-2023,187826.11,0,416182,259276
15716984,695,North,Female,56,08-04-2023,394831,100000,0,08-07-2023,84644.76,0,293280,24302
15695632,556,South,Female,39,08-11-2022,213264,100000,0,08-06-2023,94898.1,0,466194,223606
15665168,681,Western,Male,44,08-05-2023,106772,100000,1,08-06-2023,163558.36,0,28510,278416
15720371,652,South,Male,51,08-05-2023,73417,100000,1,08-06-2023,173989.47,1,33220,282246
15772479,673,South,Male,37,08-04-2023,233958,100000,1,08-05-2023,163563.07,0,416091,18246
15749365,543,South,Female,34,08-12-2022,239387,100000,1,08-08-2023,145601.8,0,459705,93973
15574523,576,South,Male,39,08-07-2023,201860,100000,0,08-07-2023,68814.23,0,370204,214287
15585282,755,South,Male,62,08-07-2023,395694,100000,1,08-05-2023,142377.69,0,377785,270489
15716609,484,Western,Male,54,08-05-2023,24730,100000,0,08-07-2023,49954.79,1,400532,88656
15706199,636,Western,Male,36,08-02-2023,85833,100000,1,08-06-2023,182059.28,0,6807,299674
15794101,559,South,Female,48,08-06-2023,184980,100000,1,08-07-2023,137961.41,0,472856,269393
15653696,515,South,Female,28,08-11-2022,385285,100000,0,08-08-2023,94141.75,0,337224,108228
15683657,594,South,Female,31,08-08-2023,92055,100000,0,08-08-2023,78255.86,0,193694,136566
15599268,584,North,Male,32,08-03-2023,60220,100000,0,08-08-2023,10956.82,0,90414,251422
15602909,604,North,Male,41,08-10-2022,181660,100000,1,08-08-2023,166224.39,0,142046,159516
15645323,630,South,Male,55,08-06-2023,195859,100000,1,08-06-2023,106202.07,1,57092,161376
15632079,720,Western,Female,37,08-12-2022,233452,100000,0,08-07-2023,45985.52,0,369831,284925
15719793,850,North,Male,62,08-03-2023,33572,100000,1,08-08-2023,180243.56,0,238076,254372
15734578,726,South,Female,53,08-07-2023,218053,100000,0,08-07-2023,28367.21,0,218193,205112
15643438,850,South,Male,20,08-01-2023,141810,100000,0,08-07-2023,31288.77,0,322148,110206
15614827,503,South,Male,42,08-12-2022,67116,100000,1,08-07-2023,147557.71,0,472922,203671
15599403,577,South,Male,60,08-10-2022,4161,100000,1,08-07-2023,178616.73,0,15122,72310
15581626,664,South,Male,54,08-12-2022,297485,100000,1,08-06-2023,162719.69,1,54798,102192
15765014,547,South,Female,48,08-07-2023,207184,100000,0,08-05-2023,69263.1,0,438728,188237
15615029,734,North,Male,39,08-02-2023,260342,100000,0,08-08-2023,95135.27,0,105296,149282
15799350,632,South,Male,41,08-08-2023,178484,100000,1,08-07-2023,105570.39,0,23257,172828
15585192,686,North,Male,39,08-10-2022,75161,100000,0,08-06-2023,89199.51,0,64323,265225
15646563,772,South,Female,35,08-11-2022,143940,100000,0,08-07-2023,25448.31,0,159573,243469
15620570,736,South,Male,43,08-04-2023,335569,100000,0,08-06-2023,72375.03,0,354666,184163
15801488,723,South,Male,25,08-05-2023,116243,100000,1,08-06-2023,134509.47,0,10209,107637
15729279,718,South,Female,25,08-04-2023,151112,100000,0,08-06-2023,63030.97,0,345774,283599
15589348,850,North,Male,37,08-04-2023,99994,100000,0,08-06-2023,28865.59,0,297964,7466
15592914,683,South,Female,29,08-11-2022,199989,100000,0,08-06-2023,48849.89,0,370620,102065
15807889,634,Western,Male,74,08-03-2023,108685,100000,0,08-07-2023,10078.02,0,485921,267643
15795458,718,North,Female,39,08-06-2023,87408,100000,0,08-07-2023,52138.49,0,109994,144558
15680587,834,South,Male,23,08-04-2023,274554,100000,0,08-06-2023,20199.3,0,104747,294148
15672152,850,Western,Male,37,08-11-2022,188146,100000,1,08-08-2023,199693.84,1,120048,253817
15668594,620,Western,Female,25,08-07-2023,114090,100000,0,08-05-2023,76197.05,0,194316,254520
15665579,597,South,Female,28,08-08-2023,164848,100000,1,08-08-2023,127233.39,0,334573,158423
15617982,661,North,Female,42,08-05-2023,211470,100000,0,08-07-2023,35989.41,0,463350,285239
15605950,530,Western,Male,23,08-07-2023,20871,100000,1,08-07-2023,165227.23,0,472680,84720
15809558,715,North,Male,31,08-01-2023,190126,100000,1,08-07-2023,149970.59,0,185447,219588
15775750,686,South,Male,37,08-11-2022,94013,100000,0,08-08-2023,27596.39,0,88673,141556
15697510,707,North,Female,52,08-01-2023,297434,100000,1,08-08-2023,109688.82,1,148168,100644
15597265,660,South,Male,38,08-01-2023,354547,100000,1,08-07-2023,146585.53,0,472895,161986
15746674,730,South,Female,47,08-01-2023,23934,100000,0,08-08-2023,33373.26,1,269685,199069
15584453,555,North,Male,32,08-10-2022,27953,100000,1,08-08-2023,168605.96,0,111631,223718
15604044,700,South,Male,38,08-12-2022,334969,100000,0,08-08-2023,1299.75,0,343485,267012
15680855,637,South,Male,33,08-06-2023,279780,100000,1,08-06-2023,109219.43,0,407141,238813
15756471,656,Western,Male,27,08-04-2023,257801,100000,1,08-06-2023,160835.3,0,451307,269664
15708867,684,North,Female,38,08-05-2023,132961,100000,0,08-06-2023,3966.5,1,452932,242138
15807221,555,North,Male,21,08-07-2023,134180,100000,1,08-07-2023,103901.35,0,356188,21609
15663888,549,Western,Male,34,08-02-2023,203854,100000,1,08-06-2023,109538.35,0,257054,174315
15720893,637,North,Male,34,08-11-2022,104610,100000,0,08-05-2023,26057.08,0,38256,170391
15762110,628,South,Male,37,08-08-2023,78524,100000,1,08-05-2023,171707.93,0,73477,35298
15690796,516,South,Male,37,08-12-2022,281343,100000,1,08-07-2023,101834.58,0,314935,82522
15655859,848,North,Male,35,08-03-2023,329610,100000,0,08-06-2023,84710.65,0,34322,162235
15675983,692,South,Female,36,08-05-2023,273939,100000,1,08-07-2023,178267.07,0,195136,7149
15590213,479,North,Male,35,08-04-2023,66994,100000,0,08-08-2023,20393.44,0,446489,294345
15568360,569,North,Female,41,08-04-2023,131554,100000,1,08-06-2023,163524.7,0,83111,63130
15627876,719,North,Female,47,08-11-2022,162306,100000,0,08-08-2023,63051.32,1,479167,190955
15596088,705,South,Female,50,08-04-2023,37412,100000,1,08-06-2023,145159.26,0,221599,27552
15633531,717,South,Female,76,08-11-2022,235411,100000,0,08-07-2023,68400.14,0,272487,54845
15815443,527,North,Female,46,08-10-2022,212759,100000,0,08-05-2023,54947.51,0,122384,12491
15658504,584,Western,Female,62,08-11-2022,185353,100000,1,08-08-2023,121102.9,0,398118,9171
15580043,575,North,Female,22,08-12-2022,270576,100000,0,08-06-2023,34397.08,0,372507,127055
15668958,521,South,Male,30,08-06-2023,28161,100000,0,08-08-2023,64299.82,0,461931,98834
15745826,445,South,Male,37,08-05-2023,257844,100000,1,08-08-2023,180012.39,0,251450,77275
15695097,564,Western,Female,30,08-08-2023,392222,100000,1,08-07-2023,134175.15,0,430379,61611
15687171,638,North,Male,34,08-03-2023,85734,100000,1,08-08-2023,102179.86,0,285198,248546
15569247,727,North,Female,57,08-07-2023,167653,100000,0,08-08-2023,753.37,0,119257,91342
15657937,709,Western,Male,22,08-08-2023,5438,100000,1,08-06-2023,155231.55,0,267462,118145
15635244,716,South,Female,29,08-02-2023,56296,100000,0,08-07-2023,98998.61,0,54527,298765
15573077,620,Western,Female,25,08-12-2022,281717,100000,0,08-06-2023,73857.94,1,168679,133141
15771059,756,Western,Female,34,08-06-2023,158948,100000,1,08-05-2023,194584.48,0,449291,276442
15636595,602,North,Male,37,08-05-2023,311053,100000,1,08-06-2023,153122.73,0,337858,177508
15587611,537,South,Male,59,08-11-2022,185872,100000,1,08-06-2023,103799.77,1,47010,129493
15746664,463,North,Male,20,08-12-2022,42776,100000,1,08-08-2023,128268.39,0,218574,256209
15730793,699,Western,Female,54,08-05-2023,352301,100000,1,08-08-2023,155905.79,1,439763,235474
15736250,781,South,Male,38,08-06-2023,139123,100000,0,08-06-2023,65632.33,1,277070,259234
15620372,687,North,Male,31,08-05-2023,110331,100000,0,08-08-2023,48228.1,0,496970,128072
15697129,706,North,Female,43,08-07-2023,298181,100000,0,08-06-2023,31962.77,0,350101,162632
15669957,655,Western,Male,52,08-11-2022,66554,100000,0,08-08-2023,49025.79,0,61431,183337
15613014,722,Western,Male,29,08-07-2023,296992,100000,0,08-07-2023,24924.92,0,50278,164977
15571302,529,Western,Male,72,08-03-2023,1320,100000,0,08-08-2023,78695.68,0,223672,260671
15679963,737,Western,Male,43,08-12-2022,257167,100000,0,08-06-2023,10209.8,0,301295,123035
15681068,796,South,Female,45,08-06-2023,7994,100000,1,08-07-2023,123882.73,0,358307,25003
15687658,716,South,Male,52,08-01-2023,297432,100000,0,08-07-2023,14608.0,1,247283,269397
15578374,620,North,Male,36,08-01-2023,194849,100000,0,08-08-2023,45414.09,0,198517,207920
15666633,758,North,Male,56,08-07-2023,98294,100000,0,08-08-2023,10643.38,0,187179,201105
15792102,774,South,Female,42,08-05-2023,155466,100000,1,08-07-2023,199316.19,0,436265,202940
15623502,598,North,Female,56,08-04-2023,75142,100000,0,08-05-2023,44251.33,0,302989,40635
15734948,601,North,Male,24,08-01-2023,388075,100000,1,08-08-2023,144660.42,0,421202,96337
15685329,531,South,Male,63,08-07-2023,318455,100000,0,08-07-2023,24506.95,1,30162,92979
15623196,686,South,Male,38,08-02-2023,143338,100000,0,08-08-2023,97825.23,0,35036,172061
15747458,677,North,Female,43,08-05-2023,366178,100000,0,08-07-2023,95936.84,0,453452,153363
15780966,709,South,Male,32,08-06-2023,345804,100000,1,08-08-2023,109681.29,0,154864,198964
15783816,733,South,Male,28,08-03-2023,175536,100000,0,08-08-2023,12761.16,0,59214,290109
15727138,774,North,Male,46,08-11-2022,212791,100000,0,08-08-2023,34774.26,0,467047,241747
15706764,560,South,Male,35,08-07-2023,317535,100000,0,08-06-2023,3701.63,0,101428,209819
15771323,480,North,Male,39,08-03-2023,344016,100000,0,08-05-2023,82438.13,0,453034,150841
15695356,722,South,Male,46,08-03-2023,86685,100000,1,08-08-2023,179908.71,0,270026,20020
15646756,682,South,Female,33,08-12-2022,210933,100000,0,08-08-2023,32770.56,0,302899,16781
15683183,766,Western,Female,45,08-02-2023,366881,100000,1,08-07-2023,127332.33,0,482435,237359
15746704,638,North,Male,30,08-11-2022,138509,100000,1,08-08-2023,106642.97,0,78944,240623
15769216,601,South,Female,43,08-06-2023,133888,100000,0,08-07-2023,49713.87,1,297470,130201
15782941,573,South,Male,31,08-06-2023,240548,100000,0,08-07-2023,91957.39,0,250485,137783
15710257,625,South,Female,39,08-05-2023,47212,100000,1,08-08-2023,121316.07,0,420021,252979
15598161,654,South,Male,47,08-10-2022,19531,100000,1,08-06-2023,170481.98,0,289107,12477
15756301,636,Western,Female,29,08-05-2023,105913,100000,1,08-08-2023,131924.38,0,459143,182134
15785869,718,South,Female,25,08-01-2023,239258,100000,0,08-06-2023,30380.12,0,214164,11272
15629150,721,South,Female,37,08-07-2023,98410,100000,0,08-08-2023,70810.8,0,226895,198818
15723786,709,South,Female,37,08-11-2022,23221,100000,0,08-06-2023,16733.59,0,318682,54039
15801293,850,Western,Male,27,08-07-2023,151435,100000,0,08-06-2023,26265.18,0,267807,31753
15769955,683,South,Female,40,08-07-2023,182680,100000,0,08-08-2023,75762.0,0,101453,3158
15693864,567,Western,Male,49,08-03-2023,146065,100000,0,08-07-2023,93953.84,1,62048,257062
15759284,750,South,Female,37,08-02-2023,331236,100000,1,08-07-2023,117948.0,1,349980,58245
15689886,626,Western,Male,39,08-10-2022,361784,100000,0,08-06-2023,51467.92,1,60044,201980
15643048,639,South,Male,66,08-08-2023,349372,100000,0,08-05-2023,42240.54,0,316484,225637
15606229,771,South,Male,39,08-03-2023,107960,100000,0,08-06-2023,96270.64,0,122274,269571
15604355,519,South,Male,39,08-07-2023,352059,100000,0,08-07-2023,30709.03,0,337980,23618
15665376,647,Western,Female,35,08-05-2023,203220,100000,1,08-08-2023,147930.46,0,339104,20993
15637411,749,South,Male,30,08-07-2023,135500,100000,1,08-07-2023,126551.65,0,295959,108651
15730287,679,South,Male,41,08-12-2022,235226,100000,1,08-07-2023,172749.4,1,435146,244654
15670552,560,South,Male,31,08-05-2023,114171,100000,0,08-06-2023,39806.75,0,107561,161876
15724691,712,South,Male,34,08-07-2023,57864,100000,1,08-07-2023,195052.12,0,430709,17198
15607278,794,North,Male,46,08-12-2022,143046,100000,0,08-06-2023,46386.37,0,60156,177459
15707962,606,South,Male,40,08-02-2023,394438,100000,0,08-07-2023,46774.94,0,60758,283409
15766047,748,South,Male,41,08-06-2023,196091,100000,0,08-08-2023,71139.31,0,52229,148899
15614847,674,South,Female,45,08-02-2023,272993,100000,1,08-07-2023,140041.78,0,282574,159321
15585835,655,North,Female,34,08-04-2023,177390,100000,1,08-07-2023,134034.32,0,305425,99448
15650086,725,South,Male,43,08-06-2023,123557,100000,1,08-08-2023,130795.52,0,82860,126906
15621818,747,Western,Male,29,08-01-2023,213463,100000,1,08-07-2023,175398.34,0,226747,215746
15619016,660,Western,Male,46,08-03-2023,212163,100000,0,08-06-2023,33680.56,0,137312,278527
15677307,684,Western,Male,40,08-02-2023,200761,110000,1,08-05-2023,186976.6,0,81762,261938
15623107,686,North,Male,45,08-05-2023,352850,110000,0,08-08-2023,64907.48,1,472925,130862
15813850,720,South,Male,52,08-01-2023,318390,110000,0,08-08-2023,14781.12,0,117564,130664
15767432,711,South,Male,25,08-01-2023,48447,110000,0,08-06-2023,9679.28,0,27730,85713
15767488,680,North,Male,36,08-01-2023,332987,110000,0,08-07-2023,20109.21,0,188607,250325
15771509,538,Western,Female,42,08-07-2023,96714,110000,0,08-07-2023,94047.75,0,195365,267406
15735784,583,South,Male,38,08-12-2022,24597,110000,0,08-06-2023,47848.56,0,230190,192739
15695383,567,North,Male,44,08-11-2022,294961,110000,0,08-08-2023,87677.15,0,253939,299437
15695299,590,South,Female,45,08-06-2023,260767,110000,0,08-06-2023,52167.97,0,490860,4359
15736778,807,Western,Male,60,08-07-2023,61062,110000,0,08-06-2023,17355.36,0,12164,225746
15595537,626,Western,Male,49,08-11-2022,379485,110000,1,08-06-2023,187192.23,0,174612,124714
15733616,806,South,Male,40,08-03-2023,144395,110000,1,08-07-2023,142838.64,0,143157,197758
15774630,601,Western,Female,47,08-07-2023,350414,110000,0,08-06-2023,57553.02,0,137209,126512
15700549,721,South,Male,54,08-03-2023,73205,110000,0,08-08-2023,4493.12,0,250358,6083
15665378,499,South,Female,46,08-02-2023,277882,110000,0,08-07-2023,73457.55,0,305210,200007
15793247,498,South,Male,34,08-03-2023,383164,110000,0,08-08-2023,91711.66,0,153471,128305
15754072,840,North,Female,36,08-02-2023,67053,110000,1,08-07-2023,141364.27,0,408138,202962
15796787,681,South,Male,46,08-08-2023,16055,110000,0,08-07-2023,5771.56,0,108141,181615
15700813,522,Western,Male,25,08-03-2023,270484,110000,1,08-06-2023,103269.0,0,51918,59911
15718057,760,South,Female,51,08-06-2023,247347,110000,1,08-05-2023,179614.8,1,492419,152942
